items_edmPreview,items_title,items_dcCreator,items_dataProvider,items_country,items_type,items_edmTimespanLabelLangAware_def,items_id
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-23.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval Pur Sang : 5 ans (machoire supérieure). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_23
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-18.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 3 ans (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_18
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-19.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 2 ans (mâchoire supérieure). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_19
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-22.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval Pur Sang : 4 ans (machoire supérieure). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_22
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-20.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 4 ans (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_20
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-17.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 27 mois (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_17
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-16.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 45 mois (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_16
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-15.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 4 ans (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_15
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-14.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 30 mois (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_14
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-12.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 1 an (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_12
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-10.jpg&size=LARGE&type=IMAGE,Evolution des molaires du cheval : 7 mois (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_10
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-od-pat-22-060-13.jpg&size=LARGE&type=IMAGE,Evolution des molaires du Cheval : 15 jours (mandibule). 37 pièces,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_od_pat_22_060_13
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-24-170.jpg&size=LARGE&type=IMAGE,"Seime, pansement. Moulage de E. Petitcolin","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_24_170
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-22-018-014.jpg&size=LARGE&type=IMAGE,"Fer à crampon tranchant en pince, et crampons aux éponges, cheval de trait - fer allemand",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_22_018_014
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-24-169.jpg&size=LARGE&type=IMAGE,"Clou de rue, pansement. Moulage de E. Petitcolin","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_24_169
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-22-018-007.jpg&size=LARGE&type=IMAGE,"Fer antérieur droit, à crampons en pince - fer allemand",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1903,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_22_018_007
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-214.jpg&size=LARGE&type=IMAGE,Pied plat de cheval. Moulage colorié de E. Petitcolin,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1900,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_214
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-200.jpg&size=LARGE&type=IMAGE,Seime en pince. 1er temps. amincissement. Moulage en plâtre colorié.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_200
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-199.jpg&size=LARGE&type=IMAGE,Amincissement du quartier. Moulage de Petitcolin.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1907,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_199
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-194.jpg&size=LARGE&type=IMAGE,"Javart, méthode de Bayer. Extirpation du lambeau corné. Moulage","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_194
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-195.jpg&size=LARGE&type=IMAGE,"Javart, passage d'une mêche. Moulage","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_195
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-192-002.jpg&size=LARGE&type=IMAGE,"Clou de rue, opération partielle. Moulage colorié de E. Petitcolin","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_192_002
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-196.jpg&size=LARGE&type=IMAGE,"Javart, opération complète par amincissement. Moulage","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_196
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-192-001.jpg&size=LARGE&type=IMAGE,"Clou de rue, opération partielle. Moulage colorié de E. Petitcolin","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1905,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_192_001
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-003.jpg&size=LARGE&type=IMAGE,"Pied-bot du cheval opéré par la section des deux tendons fléchisseurs, six mois après l'opération, moulage",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1844,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_003
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-fer-14-002.jpg&size=LARGE&type=IMAGE,"Pied-bot du cheval opéré par la section des deux tendons fléchisseurs, moulage en plâtre",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1844,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_fer_14_002
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-uri-15-031.jpg&size=LARGE&type=IMAGE,"Verge du cheval, moulage",,"Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1896,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_uri_15_031
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-uri-15-027.jpg&size=LARGE&type=IMAGE,Organes génito-urinaires du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_uri_15_027
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-uri-15-004.jpg&size=LARGE&type=IMAGE,Coupe du rein du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1893,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_uri_15_004
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-uri-15-003.jpg&size=LARGE&type=IMAGE,Reins du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1902,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_uri_15_003
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-res-13-069.jpg&size=LARGE&type=IMAGE,Muscles de la langue et du larynx du cheval (face inférieure).,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_res_13_069
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-res-13-068.jpg&size=LARGE&type=IMAGE,Muscles de la langue et du larynx du cheval (face supérieure).,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_res_13_068
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-res-13-043.jpg&size=LARGE&type=IMAGE,Bronches et artères bronchiques du cheval.,"Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1902,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_res_13_043
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-07.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face médiale. gyri peints avec commissure grise,, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_07
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-08.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face médiale. Sulci peints avec commissure grise, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_08
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-06.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face médiale. gyri peints avec commissure grise, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_06
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-05.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face latérale. gyri peints avec commissure grise, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_05
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-01.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face interne, en plâtre colorié. sulci peints, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_01
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-04.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face latérale. Sulci peints avec commissure grise, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_04
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-03.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face médiale, en plâtre colorié. sulci peints avec commissure grise, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_03
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-011-02.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, face interne, en plâtre colorié. gyri peints, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_011_02
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-009-02.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval. Hémisphères cérébraux, 2 pièces. face latérale, sulci peints, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_009_02
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-009-01.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval. Hémisphères cérébraux, 2 pièces. face latérale, gyri peints, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_009_01
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-008bis.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, localisations cérébrales en couleur. moulage en plâtre ; gyri peints à gauche, sulci peints à droite - vue ventrale, légendé.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1906,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_008bis
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-006.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, isthme encéphalique face inférieure.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1896,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_006
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-005-03.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, coupes horizontales 3 pièces -1 cire colorié","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_005_03
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-006bis.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, isthme encéphalique face supérieure. Moulage à la cire.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1896,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_006bis
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-007.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, corps strié.","Petitcolin, Eugène (Mouleur)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_007
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-005-01.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, coupes horizontales 3 pièces -1 plâtre colorié, légendé.","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_005_01
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-ner-19-005-02.jpg&size=LARGE&type=IMAGE,"Cerveau du cheval, coupes horizontales 3 pièces -1 cire colorié","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1901,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_ner_19_005_02
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-319.jpg&size=LARGE&type=IMAGE,"Région digitée antérieure d'un poulain très jeune, pour montrer les noyaux d'ossification","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_319
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-314.jpg&size=LARGE&type=IMAGE,Calcaneum du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_314
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-318.jpg&size=LARGE&type=IMAGE,"Région digitée postérieure d'un poulain, très jeune, pour montrer les noyaux d'ossification","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_318
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-317.jpg&size=LARGE&type=IMAGE,"Région digitée postérieure d'un poulain, pour montrer les noyaux d'ossification","Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_317
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-316.jpg&size=LARGE&type=IMAGE,Bassin du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_316
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-313.jpg&size=LARGE&type=IMAGE,Tibia du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_313
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-315.jpg&size=LARGE&type=IMAGE,Côte. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_315
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.biusante.parisdescartes.fr%2Fimages%2Fbanque%2Fpt%2Fenva-an-loc-vr-312.jpg&size=LARGE&type=IMAGE,Fémur du cheval. Noyaux d'ossification,"Petitcolin, Eugène (Auteur de l'œuvre)","Bibliothèque interuniversitaire de santé, Paris",france,IMAGE,1904,/03927/_0012_oai_biusante_parisdescartes_fr_image_enva_an_loc_vr_312
